id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
664224408590434911,Rental unit in Cape Town · 2 bedrooms · 1 bed · 1 bath,17021578,Juanita,,Ward 100,-34.1618712,18.8689347,Entire home/apt,2250,1,0,,,41,348,0,
654850779659626583,Home in Cape Town · ★4.94 · 2 bedrooms · 2 beds · 2 baths,39174880,Rest Easy,,Ward 54,-33.9165608,18.3936077,Entire home/apt,5929,2,16,2023-12-09,0.94,38,40,11,
664224433241898416,Home in Cape Town · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,17021578,Juanita,,Ward 100,-34.170766,18.8476056,Entire home/apt,4000,1,3,2023-01-31,0.24,41,345,2,
664248800649257695,Home in Cape Town · 5 bedrooms · 5 beds · 5.5 baths,109103113,Giancarlo,,Ward 77,-33.93509,18.41993,Entire home/apt,20533,2,2,2023-11-19,0.30,6,289,2,
654866352320611669,Serviced apartment in Cape Town · 2 bedrooms · 2 beds · 2 baths,90274786,Nadia,,Ward 23,-33.79322,18.45704,Entire home/apt,3890,2,0,,,16,280,0,
654899680567508509,Guesthouse in Cape Town · ★4.73 · 1 bedroom · 1 bed · 1 bath,3220070,Debbie,,Ward 74,-34.01153,18.38564,Entire home/apt,980,3,15,2023-12-23,1.10,2,137,12,
664273050683228188,Rental unit in Cape Town · ★4.33 · 2 bedrooms · 2 beds · 2 baths,467759884,Propr,,Ward 115,-33.92395,18.4198,Entire home/apt,1987,2,12,2023-11-29,0.68,1,290,6,
664298216560372530,Rental unit in Cape Town · ★5.0 · 4 bedrooms · 5 beds · 4.5 baths,19406541,Bibiana,,Ward 54,-33.9541,18.38849,Entire home/apt,38720,5,4,2023-12-19,0.25,8,228,3,
664314352312941557,Serviced apartment in Cape Town · 1 bedroom · 2 beds · 1 bath,462166970,Gates And Jonas,,Ward 115,-33.9224993,18.4226348,Entire home/apt,,2,0,,,1,0,0,
654924675296052404,Guest suite in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,3220070,Debbie,,Ward 74,-34.010227689934084,18.38422233998431,Entire home/apt,693,3,4,2023-12-23,2.45,2,128,4,
664354395809759062,Villa in Cape Town · 4 bedrooms · 4 beds · 4 baths,405795543,Travel Juice,,Ward 54,-33.95785,18.38454,Entire home/apt,,6,0,,,3,0,0,
654943870965986925,Guesthouse in Cape Town · ★5.0 · 1 bedroom · 2 beds · 1 bath,464521098,Marius,,Ward 1,-33.87254,18.57458,Private room,1100,1,3,2022-12-04,0.19,4,330,0,
655509879857656865,Rental unit in Cape Town · ★4.48 · 1 bedroom · 1 bed · 1 bath,465673670,Propr,,Ward 115,-33.91816,18.42128,Entire home/apt,2518,2,21,2023-11-18,1.15,1,282,15,
664487008338104978,Guest suite in Cape Town · 1 bedroom · 1 bed · 1 bath,466959110,Tony,,Ward 70,-33.8864175,18.6025098,Entire home/apt,,1,0,,,1,0,0,
664500977861451369,Rental unit in Cape Town · 2 bedrooms · 2 beds · 2 baths,2516345,Jaco,,Ward 115,-33.91346,18.41484,Entire home/apt,3816,2,0,,,83,305,0,
664829656905511121,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,23276018,Baki,,Ward 77,-33.9245546,18.4036122,Entire home/apt,2507,6,5,2023-12-06,0.29,38,251,2,
655537597907823972,Rental unit in Cape Town · ★4.92 · 2 bedrooms · 2 beds · 2 baths,406509755,Propr,,Ward 115,-33.91655,18.42211,Entire home/apt,5071,2,39,2023-12-13,2.14,4,254,28,
655539858373367571,Guest suite in Cape Town · ★4.86 · 1 bedroom · 1 bed · 1 bath,465679580,Sonja Estelle,,Ward 15,-34.07328,18.82571,Private room,763,1,7,2023-11-07,0.53,2,354,5,
664848673834348593,Rental unit in Cape Town · ★4.45 · 1 bedroom · 1 bed · 1 bath,467918258,Propr,,Ward 115,-33.90884,18.40214,Entire home/apt,2098,2,11,2023-12-01,0.68,1,274,5,
655616379277365855,Villa in Cape Town · ★4.97 · 5 bedrooms · 9 beds · 5.5 baths,465688335,James,,Ward 74,-34.04737,18.36518,Entire home/apt,13950,3,32,2023-12-21,1.89,1,259,22,
664898240140280554,Rental unit in Cape Town · 2 bedrooms · 2 beds · 1 bath,467927857,Zaida,,Ward 113,-33.83295,18.52865,Entire home/apt,900,3,1,2023-05-01,0.12,1,205,1,
655625998309978880,Serviced apartment in Cape Town · ★4.86 · 2 bedrooms · 2 beds · 3 baths,237367557,Stay,,Ward 115,-33.91012,18.41449,Entire home/apt,8307,2,7,2022-11-26,0.40,33,349,0,
655645735044472244,Condo in Cape Town · ★4.96 · 2 bedrooms · 6 beds · 1 bath,42769683,Erik,,Ward 23,-33.81366,18.4712,Entire home/apt,2857,3,27,2023-10-08,1.47,5,0,13,
664981810909636893,Rental unit in Cape Town · 3 bedrooms · 1 bed · 1.5 baths,154296815,Infinity Self-Catering,,Ward 23,-33.80893,18.469,Private room,4700,1,2,2023-11-19,0.22,6,291,2,
655705512328517767,Guest suite in Cape Town · ★4.90 · 1 bedroom · 1 bed · 1 private bath,246405299,Jaco,,Ward 112,-33.8374927,18.6560209,Private room,500,1,10,2023-12-14,0.56,3,352,9,
655705692346431644,Guest suite in Cape Town · 1 bedroom · 1 bed · 1 private bath,246405299,Jaco,,Ward 112,-33.8374927,18.6560209,Private room,750,1,0,,,3,349,0,
655710133007391676,Guesthouse in Cape Town · 1 bedroom · 1 bed · 1 bath,465726128,Michelle,,Ward 61,-34.14048,18.33372,Entire home/apt,2000,5,2,2023-01-02,0.16,1,0,1,
665052773219277180,Guesthouse in Cape Town · ★4.86 · 1 bedroom · 1 bed · 1 bath,96067924,Jason,,Ward 115,-33.93109,18.44271,Entire home/apt,500,2,7,2023-12-08,0.67,1,301,7,
655743318495785740,Villa in Cape Town · 4 bedrooms · 5 beds · 4.5 baths,308694635,Lavinia,,Ward 54,-33.95678,18.3786,Entire home/apt,56500,4,1,2023-03-11,0.10,6,258,1,
655796170065645394,Guesthouse in Cape Town · ★4.08 · 1 bedroom · 8 beds · 3 shared baths,4510340,Pichyanee,,Ward 115,-33.91234,18.41817,Shared room,377,1,11,2023-11-20,1.54,12,0,11,
665177521153326087,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,468010003,Catherine,,Ward 100,-34.16167384073257,18.86811885529955,Entire home/apt,1250,1,2,2023-02-26,0.18,1,361,2,
665179999038666585,Condo in Cape Town · ★4.86 · 1 bedroom · 1 bed · 1 bath,28299901,Charmaine,,Ward 23,-33.79269,18.4592,Entire home/apt,,5,7,2023-11-28,0.46,13,0,5,
656093681016619425,Rental unit in Cape Town · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,465814950,Marinus,,Ward 83,-34.10898,18.82226,Entire home/apt,5200,3,7,2023-10-10,0.43,1,266,4,
656135920629508065,Rental unit in Cape Town · 3 bedrooms · 3 beds · 2 baths,433396888,Edda,,Ward 100,-34.1576,18.88316,Entire home/apt,1500,3,2,2023-01-03,0.16,1,347,2,
665191712164603808,Rental unit in Cape Town · ★4.87 · 2 bedrooms · 2 beds · 1 bath,144955374,Alacia,,Ward 58,-33.9922,18.47901,Entire home/apt,901,2,15,2023-12-22,1.06,1,319,13,
656170371750662614,Home in Cape Town · 3 bedrooms · 3 beds · 3.5 baths,46847683,Joanna,,Ward 71,-34.05465,18.44106,Entire home/apt,,7,1,2022-12-28,0.08,1,0,1,
665289678818588073,Vacation home in Cape Town · ★4.75 · 1 bedroom · 3 beds · 1 bath,421690957,Thabo,,Ward 85,-34.11912982160886,18.830697157147227,Entire home/apt,913,1,28,2023-12-13,1.63,2,336,21,
665727102845010210,Rental unit in Cape Town · ★2.63 · 1 bedroom · 1 bed · 1 bath,405431936,Home Next,,Ward 115,-33.92538,18.44711,Entire home/apt,1929,1,8,2023-04-11,0.51,11,184,4,
665777828266674778,Condo in Cape Town · ★4.92 · 2 bedrooms · 2 beds · 2 baths,218745884,Jayson,,Ward 115,-33.91771,18.42152,Entire home/apt,7001,2,59,2023-12-20,3.30,93,0,36,
656198027990463993,Rental unit in Cape Town · ★4.77 · 1 bedroom · 1 bed · 1 bath,465830991,Propr,,Ward 77,-33.9189,18.41705,Entire home/apt,1862,2,35,2023-12-16,1.96,1,302,23,
656213632497571659,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,87234125,Perch Stays,,Ward 77,-33.93009,18.42234,Entire home/apt,1014,4,1,2022-08-03,0.06,31,59,0,
665819224252599397,Home in Cape Town · 1 bedroom · 1 bed · 1 shared bath,105106750,Carolina,,Ward 15,-34.05356,18.82685,Private room,225,90,0,,,2,363,0,
656241646416690026,Serviced apartment in Cape Town · ★4.67 · 1 bedroom · 1 bed · 1 bath,237367557,Stay,,Ward 115,-33.90939,18.41159,Entire home/apt,4007,1,9,2023-11-26,0.60,33,337,7,
656277746609821130,Home in Cape Town · 6 bedrooms · 4 beds · 6 baths,465845986,Virgilio Guest House,,Ward 56,-33.9138497,18.5012152,Private room,5000,1,0,,,1,365,0,
656278853340440500,Home in Cape Town · 1 bedroom · 2 beds · 1.5 shared baths,465845206,Keith,,Ward 74,-34.03817,18.34948,Private room,1000,1,0,,,2,0,0,
656318676215091907,Home in Cape Town · ★4.67 · 1 bedroom · 1 bed · 1 private bath,27572334,Shaun,,Ward 107,-33.78996,18.49158,Private room,800,3,3,2023-04-14,0.25,1,354,3,
665833103352211849,Rental unit in Cape Town · 1 bedroom · 2 beds · 1 bath,212678680,Marlene,,Ward 64,-34.126355060493616,18.447922503704852,Entire home/apt,1877,7,2,2023-01-18,0.16,1,110,2,
665851960424842980,Condo in Cape Town · ★5.0 · Studio · 1 bed · 1 bath,466559219,Saha,,Ward 77,-33.93886,18.42682,Entire home/apt,1420,2,8,2023-08-31,0.47,1,2,6,
666194571012206441,Rental unit in Cape Town · ★4.0 · 1 bedroom · 1 bed · 1 bath,468269940,Adeline,,Ward 7,-33.8839056,18.716326,Entire home/apt,600,1,4,2023-12-16,0.24,2,55,2,
656370330714230156,Condo in Cape Town · 1 bedroom · 1 bed · 1 bath,237367557,Stay,,Ward 115,-33.918960912855965,18.422137051820755,Entire home/apt,3593,2,0,,,33,354,0,
656430750387119866,Home in Cape Town · 3 bedrooms · 5 beds · 2 baths,3811244,B-Abee,,Ward 27,-33.91431,18.54338,Entire home/apt,,2,2,2023-04-18,0.23,1,0,2,
666268331211878257,Condo in Cape Town · ★4.90 · 2 bedrooms · 2 beds · 1 bath,468282477,Habib,,Ward 77,-33.922551438028066,18.4145216883606,Entire home/apt,1679,1,20,2023-11-14,1.12,1,324,12,
666390311476326650,Rental unit in Cape Town · ★4.47 · 1 bedroom · 2 beds · 1 bath,468304045,Jeanne,,Ward 115,-33.92915,18.42242,Entire home/apt,1914,2,36,2023-12-03,2.11,1,141,27,
657126941511967611,Home in Cape Town · 4 bedrooms · 4 beds · 3 baths,12729704,Christa,,Ward 54,-33.960913,18.377973,Entire home/apt,18000,14,0,,,23,340,0,
657808281545993144,Condo in Cape Town · ★4.85 · 3 bedrooms · 9 beds · 2 baths,42769683,Erik,,Ward 23,-33.81328,18.47228,Entire home/apt,4057,3,53,2023-12-16,2.91,5,293,41,
657964662347389162,Hotel in Cape Town · 1 bedroom · 1 bed · 1 private bath,32566126,Anne,,Ward 115,-33.933145,18.4183089,Private room,849,2,1,2023-03-19,0.11,3,265,1,
658039766839062638,Home in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 private bath,447522634,Kim,,Ward 62,-34.0177182,18.4639791,Private room,330,2,3,2023-05-13,0.17,5,357,2,
666532705650295783,Tiny home in Cape Town · ★4.94 · 1 bedroom · 1 bed · 1 bath,238861080,Wendy,,Ward 70,-33.86649,18.60863,Entire home/apt,380,2,54,2023-12-24,3.05,2,138,41,
658391416010735995,Rental unit in Cape Town · ★4.82 · 1 bedroom · 1 bed · 1 bath,281646889,Scotty,,Ward 115,-33.92696,18.41517,Entire home/apt,1411,2,27,2023-12-23,1.66,103,0,22,
658426168861397131,Rental unit in Cape Town · ★4.20 · 1 bedroom · 1 bed · 1 bath,281646889,Scotty,,Ward 115,-33.92549,18.41535,Entire home/apt,,2,20,2023-04-02,1.19,103,0,10,
667081328929962290,Home in Cape Town · ★4.98 · 4 bedrooms · 5 beds · 2 baths,78803562,Joanne,,Ward 61,-34.1435111,18.3249468,Entire home/apt,2500,3,42,2023-12-20,2.48,2,214,30,
669295998080635982,Bed and breakfast in Cape Town · 1 bedroom · 1 bed,705009,Raymond,,Ward 54,-33.91184,18.3916,Private room,2827,2,0,,,8,318,0,
669308279986777278,Bed and breakfast in Cape Town · 1 bedroom · 2 beds · 2 shared baths,705009,Raymond,,Ward 54,-33.91067,18.39319,Private room,1579,2,0,,,8,360,0,
667187248538277035,Home in Cape Town · 5 bedrooms · 6 beds · 3 baths,468488103,Ruth,,Ward 70,-33.88591,18.61758,Entire home/apt,2999,1,0,,,1,0,0,
669320771396451224,Bed and breakfast in Cape Town · 1 bedroom · 3 beds · 1 private bath,705009,Raymond,,Ward 54,-33.91197,18.39304,Private room,3069,2,0,,,8,326,0,
667257959893095337,Guest suite in Cape Town · ★4.92 · 1 bedroom · 2 beds · 1 bath,468508871,Samantha,,Ward 69,-34.1393966,18.357811,Entire home/apt,947,1,25,2023-12-13,1.42,1,348,14,
669324794914706485,Boutique hotel in Cape Town · 1 bedroom · 1 bed · 1 shared bath,418559864,Kerri,,Ward 54,-33.95557093512904,18.37705556931152,Private room,10700,1,1,2022-07-17,0.06,1,310,0,
667259337076454647,Condo in Cape Town · ★4.44 · 1 bedroom · 1 bed · 1 bath,81828073,Staniela Sunny,,Ward 115,-33.93192,18.41012,Entire home/apt,1324,2,9,2023-12-09,0.68,1,135,7,
669346965817431128,Bed and breakfast in Cape Town · 1 bedroom · 3 beds · 1 private bath,705009,Raymond,,Ward 54,-33.91258,18.39144,Private room,3072,2,0,,,8,313,0,
669357302613472831,Rental unit in Cape Town · ★4.50 · 2 bedrooms · 2 beds · 2 baths,456075334,Propr,,Ward 115,-33.91436,18.41937,Entire home/apt,3525,2,12,2023-12-10,0.69,6,301,6,
669359992125734842,Rental unit in Cape Town · ★4.71 · 2 bedrooms · 2 beds · 1.5 baths,1952066,Rita,,Ward 54,-33.9233837,18.3808587,Entire home/apt,1971,3,7,2023-12-23,0.44,7,309,4,
669396895475164700,Rental unit in Cape Town · ★4.63 · 1 bedroom · 1 bed · 1 bath,403603800,Hosted,,Ward 115,-33.91664,18.42219,Entire home/apt,3746,2,48,2023-12-27,3.11,73,0,34,
667336672089106165,Vacation home in Cape Town · 1 bedroom · 4 beds · 1 shared bath,468527699,Marianna,,Ward 5,-33.85819,18.55337,Private room,900,2,0,,,1,0,0,
667404251896202047,Home in Cape Town · ★4.67 · 4 bedrooms · 5 beds · 3.5 baths,79218210,Marieke,,Ward 57,-33.9373545,18.4466376,Entire home/apt,,5,3,2023-01-03,0.24,1,0,2,
667701051621228895,Home in Cape Town · 3 bedrooms · 3 beds · 2 baths,298570456,Alicia,,Ward 100,-34.16114,18.87463,Entire home/apt,4200,4,1,2022-12-31,0.08,7,358,1,
669427134467318777,Guest suite in Cape Town · 1 bedroom · 1 bed · 1 bath,469071522,Shane,,Ward 102,-33.84884,18.70584,Entire home/apt,624,1,0,,,1,354,0,
667859900680396191,Home in Cape Town · 3 bedrooms · 4 beds · 2 baths,13436658,Fiela,,Ward 70,-33.85505,18.63486,Entire home/apt,2200,7,1,2023-01-02,0.08,1,355,1,
669557293062800884,Loft in Cape Town · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,28330835,Suvarn,,Ward 77,-33.9406997,18.4232002,Entire home/apt,3786,3,30,2023-12-20,1.74,1,189,20,
669958332074367031,Home in Cape Town · 1 bedroom · 1 bed · 1 private bath,463665850,Sardonyx,,Ward 107,-33.81375,18.49426,Private room,999,1,1,2022-08-14,0.06,5,26,0,
669976696631835271,Condo in Cape Town · 1 bedroom · 1 bed · 1 bath,130395868,Pieter,,Ward 100,-34.15678,18.8803,Entire home/apt,850,1,0,,,1,89,0,8312095080082
667898422905380252,Villa in Cape Town · 3 bedrooms · 3 beds · 3.5 baths,107001240,Sharon,,Ward 55,-33.8878036,18.4888568,Entire home/apt,2214,5,2,2023-01-19,0.16,1,335,2,
669988093720111004,Villa in Cape Town · ★5.0 · 6 bedrooms · 6 beds · 6.5 baths,120485340,Stephanie,,Ward 54,-33.95501,18.38123,Entire home/apt,39286,4,5,2023-07-27,0.31,4,102,3,
670055511935308358,Rental unit in Cape Town · ★4.64 · 1 bedroom · 2 beds · 1 bath,76574144,Louise,,Ward 54,-33.912897974520284,18.39299250394106,Entire home/apt,1999,2,11,2023-03-13,0.65,24,38,4,
670101831774822097,Home in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,469243933,Rene,,Ward 78,-34.05377,18.60308,Private room,429,2,13,2023-11-28,0.74,1,330,7,
670109125514472787,Rental unit in Cape Town · ★4.0 · 1 bedroom · 1 bed · 1.5 baths,431977185,Siobhian,,Ward 115,-33.92023,18.42458,Private room,,1,3,2023-02-13,0.23,8,0,2,
670111608662173178,Home in Cape Town · 4 bedrooms · 7 beds · 2 baths,76574144,Louise,,Ward 54,-33.92408,18.3886,Entire home/apt,12000,12,0,,,24,56,0,
670112164409909332,Home in Cape Town · 5 bedrooms · 5 beds · 3 baths,23861366,Nicki,,Ward 61,-34.12776,18.34158,Entire home/apt,12000,10,0,,,3,306,0,
670215725979983777,Rental unit in Cape Town Central  · ★4.33 · 1 bedroom · 1 bed · 1 bath,488876497,Perch Stays,,Ward 115,-33.9182783,18.4179047,Entire home/apt,3250,3,9,2023-03-30,0.51,11,78,3,
670229897114423847,Home in Cape Town · ★4.92 · 2 bedrooms · 2 beds · 2.5 baths,118642482,Matt,,Ward 64,-34.0925718,18.4599914,Entire home/apt,3000,5,13,2023-06-11,0.77,1,142,6,
670311363760081938,Rental unit in Cape Town · ★4.75 · 1 bedroom · 1 bed · 1 bath,49858632,Grant,,Ward 54,-33.92122,18.38367,Entire home/apt,696,4,4,2023-01-06,0.26,5,271,1,
670318744033138384,Rental unit in Cape Town · ★4.89 · 1 bedroom · 1 bed · 1 bath,49858632,Grant,,Ward 115,-33.92744306395524,18.415613828033457,Entire home/apt,628,6,9,2023-12-07,0.68,5,223,6,
670633112978948726,Home in Cape Town · 3 bedrooms · 3 beds · 2 baths,229850205,Jannineke,,Ward 112,-33.82354,18.66382,Entire home/apt,3800,10,0,,,2,124,0,
670683747556023022,Home in Cape Town · 2 bedrooms · 2 beds · 1 bath,313792379,Henry,,Ward 85,-34.1146191,18.850437,Entire home/apt,1800,1,0,,,1,0,0,
670696277465521540,Townhouse in Cape Town · ★4.21 · 2 bedrooms · 2 beds · 1 bath,387728997,Cecilia,,Ward 57,-33.93327,18.44039,Entire home/apt,1400,2,14,2023-12-12,0.86,1,271,9,
670704795505789682,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 2 baths,40101017,Aep,,Ward 115,-33.91109971503587,18.42014737669066,Entire home/apt,9500,2,9,2023-06-20,0.53,10,1,5,
670725529274658454,Condo in Cape Town · ★4.88 · 2 bedrooms · 3 beds · 1 bath,176522549,Patrick And Paula,,Ward 61,-34.1885475,18.4243824,Entire home/apt,1100,2,16,2023-12-14,0.94,1,339,9,
670814176001768797,Serviced apartment in Cape Town · 1 bedroom · 1 bed · 1 bath,449827131,Jeannot Tshilumba,,Ward 115,-33.91756,18.42443,Entire home/apt,1500,3,2,2023-01-03,0.15,6,0,1,
670834435951066415,Serviced apartment in Cape Town · 1 bedroom · 1 bed · 1 bath,2346675,Ayesha,,Ward 58,-33.977278,18.4846138,Entire home/apt,1200,16,1,2022-08-24,0.06,9,44,0,
670863607245363782,Serviced apartment in Cape Town · ★4.85 · 2 bedrooms · 2 beds · 2.5 baths,383426943,Yacoob,,Ward 115,-33.9238605,18.4157589,Entire home/apt,6555,1,82,2023-12-09,5.03,26,94,71,
670863796843760170,Serviced apartment in Cape Town · ★4.77 · 1 bedroom · 1 bed · 1 bath,383426943,Yacoob,,Ward 115,-33.9238605,18.4157589,Entire home/apt,,1,88,2023-12-21,6.41,26,0,84,
670863856898662110,Serviced apartment in Cape Town · ★4.78 · 1 bedroom · 1 bed · 1 bath,383426943,Yacoob,,Ward 115,-33.9238605,18.4157589,Entire home/apt,1977,1,60,2023-12-25,4.39,26,187,50,
670864042426575786,Condo in Cape Town · ★4.83 · 2 bedrooms · 2 beds · 2 baths,383426943,Yacoob,,Ward 115,-33.92356,18.41624,Entire home/apt,5838,1,88,2023-12-13,6.47,26,0,80,
670867754917532697,Condo in Cape Town · ★4.96 · 1 bedroom · 1 bed · 1 bath,9669737,Charmaine,,Ward 115,-33.92222,18.42133,Entire home/apt,1827,1,49,2023-12-15,2.77,23,316,35,
670964344899922117,Townhouse in Cape Town · ★4.67 · 3 bedrooms · 2 beds · 3 baths,14799668,Rameez,,Ward 23,-33.80555,18.47537,Entire home/apt,1200,2,3,2023-01-27,0.25,1,292,3,
670987540713761330,Condo in Cape Town · 3 bedrooms · 3 beds · 3.5 baths,22119393,Paula,,Ward 115,-33.91551,18.4208,Entire home/apt,11703,7,0,,,1,1,0,
668067535042023752,Villa in Cape Town · 4 bedrooms · 4 beds · 2.5 baths,374507302,Cape Town Luxury Escapes,,Ward 74,-34.01367,18.3903,Entire home/apt,15000,7,0,,,3,355,0,
670995125002298032,Aparthotel in Cape Town · 15 bedrooms · 15 beds · 15 baths,469486619,Destiny,,Ward 27,-33.9124641,18.5490529,Private room,440,1,2,2023-11-19,0.12,1,358,1,
671275781516993595,Home in Cape Town · 2 bedrooms · 3 beds · 2 baths,379221349,Bruce,,Ward 64,-34.09408,18.48436,Entire home/apt,1200,1,1,2023-06-25,0.16,1,357,1,
671311023852284931,Rental unit in Cape Town · ★4.96 · 2 bedrooms · 2 beds · 2 baths,95987887,Patrizia,,Ward 115,-33.91772431096811,18.41870576320938,Entire home/apt,4900,7,26,2023-12-18,1.84,1,121,20,
671376236841671211,Rental unit in Cape Town · 3 bedrooms · 3 beds · 2 baths,469572764,Lungelwa,,Ward 23,-33.78714,18.45588,Entire home/apt,2800,2,0,,,1,315,0,
671431627249668143,Condo in Cape Town · ★4.83 · 1 bedroom · 1 bed · 1 bath,469581923,Aden,,Ward 74,-34.04208,18.35413,Entire home/apt,1254,2,54,2023-12-24,3.35,1,290,38,
671458716397869861,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 private bath,227294171,Pieter,,Ward 100,-34.15568,18.88748,Private room,550,1,0,,,3,176,0,
671526295192782449,Rental unit in Cape Town · ★4.41 · Studio · 1 bed · 1 bath,467079989,Propr,,Ward 54,-33.90993,18.39503,Entire home/apt,1913,2,22,2023-11-15,1.26,2,339,15,
671539571324318342,Guesthouse in Cape Town · 1 bedroom · 1 bed · 1.5 baths,460842275,Cassius,,Ward 115,-33.91599,18.4175,Private room,3132,1,0,,,7,0,0,
668113406356193857,Home in Cape Town · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,29379423,Romesh,,Ward 64,-34.09382,18.47707,Entire home/apt,2400,2,17,2023-12-07,1.33,1,296,14,
668260426972458421,Home in Cape Town · ★5.0 · 6 bedrooms · 6 beds · 4.5 baths,220566278,Claire,,Ward 61,-34.13285,18.33937,Entire home/apt,7000,6,3,2023-04-10,0.20,1,63,2,
671539629744222560,Guesthouse in Cape Town · 1 bedroom · 1 bed · 1 private bath,460842275,Cassius,,Ward 77,-33.91703,18.41561,Private room,2896,1,0,,,7,0,0,
